16898	440687	"XXX: The debugfs bool file interface doesn't allow for callbacks
when the bool state is switched. We can reuse that facility when
available"
16971	442078	CONFIG_DEBUG_FS
17000	442744	"kernel/lockdep_proc.c

Runtime locking correctness validator

Started by Ingo Molnar:




Code for /proc/lockdep and /proc/lockdep_stats:"
17060	443855	Recurse this class's dependency list:
17074	444142	Recurse this class's dependency list:
17268	450315	"Total number of dependencies:

All irq-safe locks may nest inside irq-unsafe locks,
plus all the other known dependencies:"
17277	450545	"Estimated factor between direct and indirect
dependencies:"
17369	453317	sort on absolute number of contentions
17396	453939	XXX: do_div_signed
17428	454636	XXX truncates versions > 9
17646	459322	CONFIG_LOCK_STAT
17698	460776	"kernel/lockdep.c

Runtime locking correctness validator

Started by Ingo Molnar:




this code maps all the lock dependencies as they occur in a live kernel
and will warn about the following classes of locking bugs:

- lock inversion scenarios
- circular lock dependencies
- hardirq/softirq safe/unsafe locking bugs

Bugs are reported even if the current locking scenario does not cause
any deadlock at this point.

I.e. if anytime in the past two locks were taken in a different order,
even if it happened for another task, even if those were different
locks (but of the same class as this lock), this code will detect it.

Thanks to Arjan van de Ven for coming up with the initial idea of
mapping lock dependencies runtime."
17739	461746	"lockdep_lock: protects the lockdep graph, the hashes and the
class/list/hash allocators.

This is one of the rare exceptions where it's justified
to use a raw spinlock - we really dont want the spinlock
code to recurse back into the lockdep code..."
17750	462086	"Make sure that if another CPU detected a bug while
walking the graph we dont change it (while the other
CPU is busy printing out stuff with the graph lock
dropped already)"
17770	462463	"Turn lock debugging off and return with 0 if it was off already,
and also release the graph lock:"
17790	462939	"All data structures here are protected by the global debug_lock.

Mutex key structs only get allocated, once during bootup, and never
get freed - this significantly simplifies the debugging code."
17909	465719	"We keep a global list of all lock classes. The list only grows,
never shrinks. The list is only accessed with the lockdep
spinlock lock held."
17914	465825	The lockdep classes are in a hash-table as well, for fast lookup:
17925	466226	"We put the lock dependency chains into a hash-table as well, to cache
their existence:"
17938	466743	"The hash key of the lock dependency chains is a hash itself too:
it's a hash of all locks taken up to that lock, including that lock.
It's a 64-bit hash, because it's important for the keys to be
unique."
17960	467081	Debugging switches:
17976	467361	Quick filtering for interesting events:
17980	467434	Example
17988	467682	Filter everything else. 1 would be to allow everything else
18004	467918	"Stack-trace: tightly packed array of stack backtrace
addresses. Protected by the graph_lock."
18047	468996	"We cannot printk in early bootup code. Not even early_printk()
might work. So we mark any initialization errors and printk
about it later on, in lockdep_info()."
18057	469258	Various lockdep statistics:
18086	470146	Locking printouts:
18223	473393	printk all lock dependencies starting at <entry>:
18262	474190	Is this the address of a static object:
18274	474413	static variable?
18281	474507	percpu var?
18294	474778	module var?
18301	474925	"To make lock name printouts unique, we calculate a unique
class->name_version generation counter:"
18324	475574	"Register a lock's class in the hash-table, if the class is not present
yet. Otherwise we look it up. We cache the result in the lock object
itself, so actual lookup of the hash should be once per lock object."
18337	475951	"If the architecture calls into lockdep before initializing
the hashes then we'll warn about it later. (we cannot printk
right now)"
18348	476195	"Static locks do not have their class-keys yet - for them the key
is the lock object itself:"
18357	476513	"NOTE: the class-key must be unique. For dynamic locks, a static
lock_class_key variable is passed in through the mutex_init()
(or spin_lock_init()) call - which acts as the key. For static
locks we use the lock object itself as the key."
18368	476794	"We can walk the hash lockfree, because the hash only
grows, and we are careful when adding entries to the end:"
18383	477185	"Register a lock's class in the hash-table, if the class is not present
yet. Otherwise we look it up. We cache the result in the lock object
itself, so actual lookup of the hash should be once per lock object."
18398	477554	Debug-check: all keys must be persistent!
18420	478080	"We have to do the hash-walk again, to avoid races
with another CPU:"
18427	478263	"Allocate a new key from the static array, and add it to
the hash:"
18451	478980	"We use RCU's safe list-add method to make
parallel walking of the hash-list safe:"
18487	479710	"Allocate a lockdep entry. (assumes the graph_lock held, returns
with NULL on failure)"
18503	480093	Add a new dependency to the head of the list:
18511	480355	"Lock not present yet - get a new dependency struct and
add it to the list:"
18527	480810	"Since we never remove from the dependency list, the list can
be walked lockless by other CPUs, it's only allocation
that must be protected by the spinlock. But this also means
we must make new entries visible only once writes to the
entry become visible - hence the RCU op:"
18541	481177	"Recursive, forwards-direction lock-dependency checking, used for
both noncyclic checking and for hardirq-unsafe/softirq-unsafe
checking.

(to keep the stackframe of the recursive functions small we
use these global variables, and we also mark various helper
functions as noinline.)"
18547	481331	"Print a dependency chain entry (this is only done when a deadlock
has been detected):"
18564	481669	"When a circular dependency is detected, print the
header first:"
